Лёша;3;Прот;3;Андрюша;3;ВестландВулф;3;;;;;;;;;;;;;;;;;;
Салливан;6;Дамацео;6;Шируме;6;Редикулус;6;Квич;6;;;;;;;;;;;;;;;;
Ян;6;Костя;6;Тян;6;Сакура;1;Федир;5;Дариус;6;;;;;;;;;;;;;;
Прот;6;Австралиум;6;Кот;6;БигКуки;6;Додич;6;Лёша;6;;;;;;;;;;;;;;
Прот;8;Настя;8;ГроутВалмер;8;Дангоз;8;Лёша;8;Г;8;;;;;;;;;;;;;;
Прот;6;Слипи;6;Виз;6;Кот;6;Граммулька;6;Дангоз;6;;;;;;;;;;;;;;
Андрюша;3;Лёша;3;Граммулька;3;Прот;3;Кац;3;Слипи;3;;;;;;;;;;;;;;
Эрго;2;Катя;2;Кот;2;Андрюша;2;Ярик;2;;;;;;;;;;;;;;;;
Эрго;4;Катя;4;Кот;4;Андрюша;4;Ярик;4;;;;;;;;;;;;;;;;
Эрго;2;Катя;2;Кот;2;Андрюша;2;Ярик;2;;;;;;;;;;;;;;;;
Эрго;2;Катя;2;Кот;2;Андрюша;2;Ярик;2;;;;;;;;;;;;;;;;
Кац;6;Лёха;6;Аибот;6;Слипи;6;Бцой;6;Дангоз;6;;;;;;;;;;;;;;
Салливан;5;Хиди;5;Квич;5;Г;1;Настя;5;Лёша;5;;;;;;;;;;;;;;
Ярик;9;Слипи;9;Кот;9;Квич;9;Катя;9;Дангоз;9;;;;;;;;;;;;;;
Прот;5;Дамацео;5;Граммулька;5;Зимочка;5;Бцой;5;Терик;5;;;;;;;;;;;;;;
Салливан;6;Настя;6;Сакура;6;Австралиум;6;Терик;6;;;;;;;;;;;;;;;;
Эрго;1;Катя;1;Кот;1;Андрюша;1;Ярик;1;;;;;;;;;;;;;;;;
Эрго;3;Катя;3;Кот;3;Андрюша;3;Ярик;3;;;;;;;;;;;;;;;;
Вергис;4;Прот;4;Дондорошка;4;Граммулька;4;Дангоз;4;Г;4;;;;;;;;;;;;;;
Прот;6;Магмейкер;6;Вергис;6;Озонка;6;Дондорошка;6;Бцой;6;;;;;;;;;;;;;;
Эрго;2;Катя;2;Кот;2;Андрюша;2;Ярик;2;;;;;;;;;;;;;;;;
Салливан;1;Сакура;1;Дангоз;1;Австралиум;1;Хиди;1;Лёша;1;ВестландВулф;1;Шируме;1;;;;;;;;;;
Эрго;3;Катя;3;Кот;3;Андрюша;3;Ярик;3;;;;;;;;;;;;;;;;
Ян;9;Костя;9;Лёша;9;Дариус;9;Виз;9;;;;;;;;;;;;;;;;
Ян;8;Дангоз;1;Сакура;4;Хиди;3;Зимочка;3;Лёша;8;Настя;8;Аибот;8;Бцой;8;;;;;;;;
Эрго;3;Катя;3;Кот;3;Ярик;3;Андрюша;3;;;;;;;;;;;;;;;;
Прот;5;Тян;5;Дамацео;5;Андрюша;5;Ярик;5;;;;;;;;;;;;;;;;
Пудж;5;Дондорошка;3;Федир;4;Озонка;5;Виз;4;Карась;5;;;;;;;;;;;;;;
Прот;5;Дангоз;5;Салливан;5;Бцой;5;Тян;5;Сакура;5;;;;;;;;;;;;;;
Салливан;7;Квич;7;Ярик;7;Лёша;7;Тян;7;;;;;;;;;;;;;;;;
Прот;3;Ярик;3;Кот;3;Лёша;3;Салливан;3;;;;;;;;;;;;;;;;
Андрюша;8;Кац;8;Дангоз;8;Тян;8;ГроутВалмер;8;Хиди;8;;;;;;;;;;;;;;
Салливан;4;Бцой;4;Карась;4;Виз;4;;;;;;;;;;;;;;;;;;
Прот;5;Андрюша;5;Кот;5;Шируме;5;Салливан;5;Тян;2;;;;;;;;;;;;;;
Прот;8;Ярик;8;Катя;8;Лёша;8;Кот;8;Вергис;8;;;;;;;;;;;;;;
Андрюша;6;Кац;6;Зимочка;6;Озонка;6;Дондорошка;6;Лёша;6;;;;;;;;;;;;;;
Прот;3;Сакура;3;Салливан;3;Дангоз;3;Озонка;3;Костя;3;;;;;;;;;;;;;;
Салливан;7;Шайв;7;Настя;7;Лёша;7;Дангоз;7;Тян;7;;;;;;;;;;;;;;
Ярик;5;Катя;5;Андрюша;5;Кот;5;Чебурекс;5;Кац;5;;;;;;;;;;;;;;
Прот;8;Карась;8;Настя;8;Бцой;8;Дангоз;8;Шайв;8;;;;;;;;;;;;;;
Лёша;5;Прот;5;Андрюша;5;Тян;5;ОрИфЕлсе;5;Виз;5;;;;;;;;;;;;;;
Пудж;6;Танатонафт;6;Владос;6;Саэларис;5;ОрИфЕлсе;6;Шайв;6;;;;;;;;;;;;;;
Андрюша;5;Дангоз;5;Кот;5;Лёша;5;Дамацео;5;;;;;;;;;;;;;;;;
Ярик;4;Катя;4;Андрюша;4;Кот;4;Чебурекс;2;Кац;4;;;;;;;;;;;;;;
Салливан;9;Владос;7;Шайв;7;Лёша;9;Дангоз;9;Тян;9;;;;;;;;;;;;;;
Салливан;6;Лёша;6;Тян;6;Хиди;6;Дангоз;6;Юролипс;6;Терик;6;;;;;;;;;;;;
Ярик;4;Катя;4;Андрюша;4;Кот;4;Чебурекс;4;Кац;4;;;;;;;;;;;;;;
Нулевой;3;Слипи;3;Мактр;3;Саэларис;3;;;;;;;;;;;;;;;;;;
Пудж;2;Виз;2;Озонка;2;Тян;2;Зимочка;1;Лёша;2;;;;;;;;;;;;;;
Прот;7;Сакура;7;Салливан;7;Дангоз;7;Озонка;7;Костя;7;;;;;;;;;;;;;;
Андрюша;6;Лёша;6;Дангоз;6;Зимочка;6;Виз;6;;;;;;;;;;;;;;;;
Кац;4;Виз;4;Хиди;4;Лёша;4;Аибот;4;Терик;4;;;;;;;;;;;;;;
Салливан;6;Сукубчик;6;Андрюша;6;Слипи;6;Настя;6;Прот;6;;;;;;;;;;;;;;
Ян;6;Шайв;6;Хиди;6;Аибот;6;Чебурекс;6;Лёша;6;Федир;6;;;;;;;;;;;;
Прот;5;Виз;5;Зимочка;5;Аибот;5;Г;5;;;;;;;;;;;;;;;;
Прот;6;Катя;6;Вергис;6;Дангоз;6;Бцой;6;Виз;6;;;;;;;;;;;;;;
Андрюша;4;Салливан;3;Ярик;3;Кот;4;;;;;;;;;;;;;;;;;;
Ай;5;Озонка;5;Голдфиш;5;Виз;5;Антон;5;;;;;;;;;;;;;;;;
Андрюша;3;Слипи;3;Дангоз;3;БигКуки;3;Салливан;3;;;;;;;;;;;;;;;;
Андрюша;4;Лёша;4;Дангоз;4;Зимочка;4;Виз;4;;;;;;;;;;;;;;;;
Салливан;8;Слипи;8;Лето;8;Виз;8;Дангоз;8;;;;;;;;;;;;;;;;
Ай;4;Катя;4;Настя;4;Лёша;4;Ярик;4;Элифас;4;Кот;4;;;;;;;;;;;;
Лёша;5;Слипи;5;Аибот;5;Салливан;5;Тян;5;Вергис;5;;;;;;;;;;;;;;
Прот;5;Граммулька;5;Лето;5;Виз;5;Дангоз;5;Хиди;5;;;;;;;;;;;;;;
Ай;1;Катя;1;Настя;1;Лёша;1;Ярик;1;Элифас;1;Кот;1;;;;;;;;;;;;
Андрюша;3;Дамацео;3;;;;;;;;;;;;;;;;;;;;;;
Инженер;4;Дамацео;4;Хиди;4;Лето;4;БигКуки;4;;;;;;;;;;;;;;;;
Салливан;6;Лёша;6;Слипи;6;Г;6;Тян;6;;;;;;;;;;;;;;;;
Инженер;4;Лето;4;Лёша;4;Виз;4;Вергис;4;Дайдара;4;;;;;;;;;;;;;;
Инженер;3;Лето;3;Лёша;3;Виз;3;Вергис;3;Дайдара;1;;;;;;;;;;;;;;
Андрюша;5;Слипи;5;Ян;5;Федир;5;БигКуки;5;;;;;;;;;;;;;;;;
Ай;4;Тян;4;Элифас;4;Лёша;4;;;;;;;;;;;;;;;;;;
Андрюша;6;Салливан;6;Ярик;6;Кот;6;Дамацео;6;;;;;;;;;;;;;;;;
Инженер;3;Лето;3;Лёша;3;Виз;3;Вергис;3;Дайдара;3;;;;;;;;;;;;;;
Граммулька;6;Тян;6;ОрИфЕлсе;6;Дангоз;6;Прот;6;Бцой;6;;;;;;;;;;;;;;
Инженер;4;Сукубчик;4;Слипи;4;Квич;4;Лето;4;;;;;;;;;;;;;;;;
Салливан;4;Витя;4;Г;4;Лето;4;Хиди;4;;;;;;;;;;;;;;;;
Инженер;4;Дариус;4;Озонка;4;Г;4;Крис;4;Прот;4;Андрюша;4;;;;;;;;;;;;
Ай;4;Тян;4;Элифас;4;Лёша;4;;;;;;;;;;;;;;;;;;
Ай;4;Тян;4;Элифас;4;Лёша;4;;;;;;;;;;;;;;;;;;
Инженер;4;Дайдара;4;Федир;4;Лёша;4;Виз;4;Крис;4;;;;;;;;;;;;;;
Инженер;7;Федир;7;Лёша;7;Крис;7;Г;7;;;;;;;;;;;;;;;;
Андрюша;4;Салливан;4;Ярик;4;Кот;4;Дамацео;4;;;;;;;;;;;;;;;;
Салливан;4;Дамацео;4;Крис;4;Зимочка;4;;;;;;;;;;;;;;;;;;
Пудж;1;БигКуки;1;Слипи;1;Лето;1;Виз;1;Дайдара;1;;;;;;;;;;;;;;
Прот;6;Граммулька;6;Лёша;6;Кац;6;Кот;6;Дангоз;6;;;;;;;;;;;;;;
Инженер;6;Аибот;6;Федир;6;Лето;6;Лёша;6;Слипи;6;Крис;6;Антон;6;Виз;4;Дайдара;4;Хиди;4;Дангоз;1;Дамацео;0
Пудж;5;БигКуки;5;Федир;5;Лето;5;Вергис;5;Г;5;;;;;;;;;;;;;;
Прот;5;Тян;5;Квич;5;Виз;5;Граммулька;5;;;;;;;;;;;;;;;;
Андрюша;4;Дайдара;4;Лёша;4;Лето;4;Дангоз;4;;;;;;;;;;;;;;;;
Прот;11;Квич;11;Ярик;11;Андрюша;11;Дамацео;3;;;;;;;;;;;;;;;;
Салливан;8;Инженер;8;Тян;6;Артемий;8;Слипи;8;Крис;8;;;;;;;;;;;;;;
Пудж;8;Виз;8;Тян;8;Граммулька;8;Лёша;8;Лето;8;;;;;;;;;;;;;;
Андрюша;4;Салливан;4;Ярик;4;Кот;4;Дамацео;4;;;;;;;;;;;;;;;;
Инженер;5;Артемий;5;Акира;5;Виз;5;Хиди;5;Лето;5;;;;;;;;;;;;;;
Инженер;5;Виз;5;Дайдара;5;Крис;5;Антон;5;Костя;5;;;;;;;;;;;;;;
Андрюша;7;Кот;7;Лёша;7;Слипи;7;Дангоз;7;;;;;;;;;;;;;;;;
Дангоз;5;Хиди;5;Слипи;5;Антон;5;Лето;5;;;;;;;;;;;;;;;;
Прот;5;Артемий;5;Граммулька;5;Федир;5;Аибот;5;;;;;;;;;;;;;;;;
Андрюша;2;Кот;2;Лёша;2;Тян;2;Квич;2;;;;;;;;;;;;;;;;
Лёша;2;Федир;2;Странник;2;Тян;2;Инженер;2;Крис;2;;;;;;;;;;;;;;
Салливан;10;Федир;10;Чива;10;Квич;10;Лето;10;;;;;;;;;;;;;;;;
Прот;4;Тян;4;Квич;4;Виз;4;Граммулька;4;;;;;;;;;;;;;;;;
Дангоз;5;Хиди;5;Артемий;5;Лёха;5;Лето;4;Настя;5;;;;;;;;;;;;;;
Андрюша;4;Сакура;4;Прот;4;Инженер;4;Дайдара;4;;;;;;;;;;;;;;;;
Тян;4;Салливан;4;Озонка;4;ОмниаТела;4;Квич;4;Друнк;4;;;;;;;;;;;;;;
Репка;4;Самеоне;4;Хиди;4;Зимочка;4;Антон;4;Виз;4;;;;;;;;;;;;;;
Дангоз;6;Слипи;6;Артемий;6;Лето;6;Костя;6;;;;;;;;;;;;;;;;
Андрюша;9;Лёша;9;Кац;9;Квич;9;Ярик;9;;;;;;;;;;;;;;;;
Салливан;8;Чива;8;Дангоз;8;Прот;8;Артемий;8;;;;;;;;;;;;;;;;
Вергис;4;Лёша;4;Аибот;4;Артемий;2;Виз;4;Костя;4;;;;;;;;;;;;;;
Дангоз;5;Лето;0;Федир;5;Слипи;5;Антон;5;;;;;;;;;;;;;;;;
Вергис;4;Лёша;4;Аибот;4;Артемий;4;Виз;4;Костя;4;;;;;;;;;;;;;;
Дангоз;4;ГроутВалмер;4;Кац;4;Эвилман;4;Граммулька;4;Антон;4;;;;;;;;;;;;;;
Александр;5;БигКуки;5;Путешественник;3;Г;5;Салливан;5;Дайдара;5;;;;;;;;;;;;;;
Вергис;5;Лёша;5;Аибот;5;Артемий;5;Виз;5;Костя;5;;;;;;;;;;;;;;
Дангоз;6;Слипи;6;Лёша;6;Костя;6;Тян;6;Антон;6;;;;;;;;;;;;;;
Андрюша;4;Пудж;4;Лёша;4;Дангоз;4;Настя;4;;;;;;;;;;;;;;;;
Прот;3;Антон;3;Лёша;3;Виз;3;;;;;;;;;;;;;;;;;;
Дангоз;4;Аибот;4;Кац;4;Дайдара;4;Денк;4;;;;;;;;;;;;;;;;
Салливан;10;Лёша;10;Слипи;10;Виз;6;Дангоз;4;;;;;;;;;;;;;;;;
Ярик;5;БигКуки;5;Дангоз;5;Эвилман;5;Странник;5;;;;;;;;;;;;;;;;
Тян;5;Путешественник;5;Лёша;5;Салливан;5;Вергис;5;;;;;;;;;;;;;;;;
Александр;4;Жнец;4;Лунатум;4;Виз;4;Прот;4;Катя;4;;;;;;;;;;;;;;
Прот;4;Дангоз;4;Федир;4;Катя;4;Аибот;4;;;;;;;;;;;;;;;;
Александр;6;Кац;6;Сакура;6;Квич;6;Артемий;6;;;;;;;;;;;;;;;;
Лёша;4;Квич;4;Салливан;4;Шируме;4;Тян;4;;;;;;;;;;;;;;;;
Дангоз;3;Лёша;3;Ноэл;3;Салливан;3;Антон;3;Виз;3;;;;;;;;;;;;;;
Андрюша;4;Виз;4;Настя;4;Аибот;4;Путешественник;4;;;;;;;;;;;;;;;;
Пудж;5;Виз;5;Тян;5;Граммулька;5;Лёша;5;Дангоз;5;;;;;;;;;;;;;;
Дангоз;3;Слипи;3;Андрюша;3;Лёша;3;Артемий;3;;;;;;;;;;;;;;;;
Пудж;4;Виз;4;Тян;4;Граммулька;4;Лёша;4;Дангоз;4;;;;;;;;;;;;;;
Прот;5;Дангоз;5;Дайдара;5;Артемий;5;;;;;;;;;;;;;;;;;;
Александр;2;Жнец;2;Лунатум;2;Виз;2;Прот;2;Катя;2;;;;;;;;;;;;;;
Салливан;7;Лёша;7;Дангоз;7;Сакура;7;Тян;7;;;;;;;;;;;;;;;;
Андрюша;4;Путешественник;4;Виз;4;Костя;4;Лёша;4;;;;;;;;;;;;;;;;
Прот;4;Дангоз;4;Федир;4;Катя;4;Аибот;4;;;;;;;;;;;;;;;;
Лёша;3;Тян;3;Озонка;3;Антон;3;Сакура;3;;;;;;;;;;;;;;;;
Тян;3;Сакура;3;Антон;3;Настя;3;Шелдон;3;Дангоз;3;;;;;;;;;;;;;;
Лёша;4;Квич;4;Салливан;4;Шируме;4;Тян;4;;;;;;;;;;;;;;;;
Граммулька;6;Сукубчик;6;Дангоз;6;Пудж;6;Артемий;6;;;;;;;;;;;;;;;;
Андрюша;3;Путешественник;3;Виз;3;Костя;3;Кац;3;;;;;;;;;;;;;;;;
Андрюша;5;Слипи;5;Виз;5;Шелдон;5;Которный;5;БигКуки;5;Дамацео;5;Костя;5;;;;;;;;;;
Андрюша;11;Антон;5;Карась;5;Костя;5;Федир;5;Слипи;11;Дайдара;11;Путешественник;5;Дангоз;5;;;;;;;;
Салливан;3;Сакура;3;Артемий;3;Виз;3;Тян;3;;;;;;;;;;;;;;;;
Пудж;3;Виз;3;Тян;3;Граммулька;3;Лёша;3;Дангоз;3;;;;;;;;;;;;;;
Салливан;11;Лёша;11;Тян;11;Сакура;11;Дангоз;11;;;;;;;;;;;;;;;;
Прот;9;Тян;9;Артемий;9;Квич;9;Дангоз;9;;;;;;;;;;;;;;;;
Андрюша;6;Путешественник;6;Виз;6;Костя;6;Кац;6;;;;;;;;;;;;;;;;
Дангоз;7;Артемий;7;Антон;7;Кот;7;Кац;7;;;;;;;;;;;;;;;;
Андрюша;6;Маршал;6;Дангоз;6;Суккубчик;6;Артемий;6;Салливан;6;;;;;;;;;;;;;;
Тян;5;Артемий;5;Виз;5;Костя;5;Кац;5;;;;;;;;;;;;;;;;
Тян;3;Артемий;3;Виз;3;Ганрю;2;Костя;3;;;;;;;;;;;;;;;;
Дангоз;3;1ик;3;Костя;3;Енотикс;3;Тайфунчик;3;;;;;;;;;;;;;;;;
Андрюша;4;Дангоз;4;Маршал;4;Кац;4;;;;;;;;;;;;;;;;;;
Прот;6;Андрюша;6;Ярик;6;Енотикс;3;Артемий;6;Настя;6;;;;;;;;;;;;;;
Прот;2;Андрюша;2;Ярик;2;Артемий;2;;;;;;;;;;;;;;;;;;
Кац;3;Шируме;3;Виз;3;Которный;3;Антон;3;Андрюша;3;;;;;;;;;;;;;;
Кац;3;Виз;3;Которный;3;Антон;;;;;;;;;;;;;;;;;;;
Дангоз;3;1ик;3;Костя;3;Енотикс;3;Тайфунчик;3;;;;;;;;;;;;;;;;
Тян;5;Артемий;5;Виз;5;Ганрю;5;Костя;5;;;;;;;;;;;;;;;;
Граммулька;7;Инженер;7;Квич;7;Андрюша;7;Ярик;7;;;;;;;;;;;;;;;;
Ярик;3;Дангоз;3;Виз;3;Настя;3;Костя;3;;;;;;;;;;;;;;;;
Салливан;7;Фрог;4;Тян;7;1ик;4;Марс;4;;;;;;;;;;;;;;;;
Тян;1;Артемий;1;Виз;1;Ганрю;1;Костя;1;;;;;;;;;;;;;;;;
Андрюша;5;Репка;5;Лафелор;5;Фрог;5;Тайфунчик;5;;;;;;;;;;;;;;;;
Прот;3;Кац;3;Костя;3;Дангоз;3;Шируме;3;;;;;;;;;;;;;;;;
Кац;2;Андрюша;2;Шируме;2;;;;;;;;;;;;;;;;;;;;
Салливан;4;Сукубчик;4;Виз;4;Тайфунчик;4;Артемий;4;;;;;;;;;;;;;;;;
Прот;2;Дангоз;2;Федир;2;Катя;2;;;;;;;;;;;;;;;;;;
Репка;4;Виз;4;Тайфунчик;4;Артемий;4;Федир;4;ГроутВалмер;4;;;;;;;;;;;;;;
Александр;4;Жнец;4;Лунатум;4;Виз;0;Прот;0;Катя;4;;;;;;;;;;;;;;
Дангоз;3;Слипи;3;Ярик;3;Виз;3;Фрог;3;;;;;;;;;;;;;;;;
Прот;3;Дангоз;3;Слипи;3;Суккубчик;3;Марс;3;;;;;;;;;;;;;;;;
Андрюша;5;Дангоз;5;Маршал;5;Кац;5;Прот;5;;;;;;;;;;;;;;;;
Александр;4;Ганрю;4;Енотикс;3;Суккубчик;4;Фрог;4;;;;;;;;;;;;;;;;
Репка;4;Виз;4;Артемий;4;Федир;4;ГроутВалмер;4;;;;;;;;;;;;;;;;
Костя;6;Слипи;6;Дангоз;6;Енотикс;6;Настя;4;;;;;;;;;;;;;;;;
Прот;7;Костя;7;Кот;7;Артемий;7;Слипи;7;;;;;;;;;;;;;;;;
Ярик;3;Квич;3;Андрюша;3;Дангоз;3;;;;;;;;;;;;;;;;;;
Пудж;3;Аквиланий;3;Костя;3;Слипи;3;Дангоз;3;Прот;3;;;;;;;;;;;;;;
Александр;4;Жнец;2;Лунатум;2;Катя;2;Сакура;4;;;;;;;;;;;;;;;;
Салливан;7;Слипи;7;Артемий;7;Костя;7;Шируме;7;;;;;;;;;;;;;;;;
Кац;1;Шируме;1;Виз;1;Которный;1;Антон;1;Андрюша;1;;;;;;;;;;;;;;
Дангоз;5;Ярик;5;Настя;5;Шелдон;5;Суккубчик;5;;;;;;;;;;;;;;;;
Костя;6;Дангоз;6;Ярик;6;Слипи;6;Прот;6;Найн;6;;;;;;;;;;;;;;
Прот;6;Слипи;6;Костя;6;Дангоз;6;1ик;6;;;;;;;;;;;;;;;;
Прот;3;Танкред;3;Шелдон;3;Енотикс;3;Дангоз;3;;;;;;;;;;;;;;;;
Прот;3;Катя;3;Кот;3;;;;;;;;;;;;;;;;;;;;
Костя;4;Шелдон;4;Ганрю;4;Виз;4;Енотикс;4;;;;;;;;;;;;;;;;
Прот;5;Дангоз;5;Настя;5;Виз;5;Шируме;5;;;;;;;;;;;;;;;;
Костя;5;Шелдон;5;Ганрю;5;Виз;5;Енотикс;5;;;;;;;;;;;;;;;;
Андрюша;5;Дангоз;5;Маршал;5;Кац;5;Прот;5;;;;;;;;;;;;;;;;
Салливан;6;Вимак;6;Вейл;6;Кисликс;6;Дамацео;6;;;;;;;;;;;;;;;;
Прот;9;Хиди;9;Ярик;9;1ик;9;Федир;9;Костя;9;;;;;;;;;;;;;;
Костя;7;Слипи;7;Виз;7;Фрог;7;Ай;7;Дангоз;4;;;;;;;;;;;;;;
Андрюша;4;Танкред;4;Маршал;4;Енотикс;1;Дангоз;4;;;;;;;;;;;;;;;;
Ай;4;Кисликс;4;Суккубчик;4;Катя;4;;;;;;;;;;;;;;;;;;
Прот;3;Дангоз;3;Настя;3;Виз;3;Шируме;3;;;;;;;;;;;;;;;;
Танкред;4;Настя;4;Эвилман;4;Квич;4;Виз;4;Костя;4;;;;;;;;;;;;;;
Андрюша;6;Дамацео;6;Кот;6;1ик;6;Некто;6;;;;;;;;;;;;;;;;
Прот;4;Кот;4;Дамацео;4;Некто;4;;;;;;;;;;;;;;;;;;
Ай;5;Виз;5;Суккубчик;5;Дима;5;;;;;;;;;;;;;;;;;;
Салливан;10;Фрог;9;Вимак;10;1ик;10;Шируме;10;;;;;;;;;;;;;;;;
Прот;3;Дангоз;3;Настя;3;Виз;3;Шируме;3;;;;;;;;;;;;;;;;
Танкред;5;Катя;5;Ярик;5;Кот;5;1ик;5;;;;;;;;;;;;;;;;
Андрюша;5;Дайдара;5;Шелдон;5;Дима;5;Бенонович;1;;;;;;;;;;;;;;;;
Прот;4;Андрюша;4;Дангоз;4;Дима;2;Фрог;4;;;;;;;;;;;;;;;;
Костя;6;Виз;6;Енотикс;6;Артемий;6;Граммулька;6;Фрог;6;;;;;;;;;;;;;;
Репка;2;Дайдара;2;Вимак;2;Вейл;2;Слипи;2;;;;;;;;;;;;;;;;
Костя;3;Дайдара;3;Ярик;3;Слипи;3;Шируме;3;Шелдон;3;;;;;;;;;;;;;;
Ай;4;Виз;4;Суккубчик;4;Дима;4;;;;;;;;;;;;;;;;;;
Прот;4;Фрог;4;Дима;4;Дангоз;4;Андрюша;4;;;;;;;;;;;;;;;;
Ай;4;Виз;4;Суккубчик;4;Дима;4;;;;;;;;;;;;;;;;;;
Андрюша;4;Кот;4;Ярик;4;;;;;;;;;;;;;;;;;;;;
Ай;1;Виз;1;Суккубчик;1;Дима;1;;;;;;;;;;;;;;;;;;
